text,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit
"Let me get this straight. I need to have my knee replaced but my doctor tells me he can't get an operating room for a year. He's got the time to do it but the system either doesn't have enough facilities or won't pay him to use them more often. He works at a private clinic when he can't get time in the public hospital, however, and for a price I can have it next week. The public system 'covers' me for something he can't provide on a timely basis  because the system cannot hire him on a full time basis because they don't have enough facilities time but I can't buy his time and facility time that belongs to him and not the system. Does the government own the doctor, does it own his time all of the time? If the system can't use the amount of time he is available, why should it prevent him from selling it? Why are other skilled people allowed to do so? Why should a surgeon not work when the government can't afford all of his or her time?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
And they were mostly from Saudi Arabia. None were from the countries that are banned by trump.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thank you Sully for saddling the multi-million dollar SAP software debt for the Mayor Berkowitz and Assembly to deal with.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cheapest in what sense?  cheapest in upfront installation cost?  cheapest annual subsidies?  cheapest in marginal cost per kwh?  cheapest in annual mantainennce?  cheapest in consumer cost per kwh? 

I know it is easy to throw out rhetorics but hard to get into slightly more precise definition. But having some more accurate statement is what makes the society progresses.",0.16666667,0.16666667,0.0,0.0,0.16666667,0.0,0.0
"The man is not thinking 'bigly' enough. Just think of a 30 foot high 2000 mile long concrete monopod with a two lane highway on top. In the south lane, Texicans could plink any of those pesky  mexicanz trying to get over (or under) it while throwing their beer cans overboard too. Ammo/gun sales soar, the infrastructure (jobs) cost would be astronomical and Amerika would be great again! Travelling the north lane would insure that killing field would be well covered. I'm moving to DC tonight to make my fortune!",0.16666667,0.0,0.0,0.0,0.16666667,0.0,0.16666667
Yeah right. He is not.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"There will be a LOT of republicans looking for a job after the next round of elections. 
RINO's need not expect to get re-elected. Liars have no place in the republican party.
The democrat party has been taken over by European socialists while the republican party has been taken over by eunuchs and spineless liars.",0.5,0.0,0.0,0.0,0.5,0.1,0.0
"No vote! 
Talkeetna refuses to talk incorporating! 
Sewer/Water problems that is boroughs responsibility",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yep I listened to it,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Corinthians 2:11 - “No one can know a person's thoughts except that person's own spirit, and no one can know God's thoughts except God's own spirit.”  Just as our life essence, our spirit, our soul, dwells within our physical body, God's life essence, His spirit, His Self, dwells within Him.  Just as our spirit and our soul cannot be divided one from the other, neither can God's spirit, His Self, be divided.  God is Spirit, Spirit is God.  The word which we render as Spirit is Pneuma in the Greek, and Ruach in the Hebrew - wind; by resemblance, breath.  The Spirit of God is the breath, breathings, life force which is God.  Not of God, but is God.  The Spirit of God, is both the Father Himself, and Jesus Himself.  The Father is the Spirit; Jesus is the Spirit.  The Spirit is the Father, the Spirit is Jesus.  The Spirit is not an essence within which the Father and the Son have their existence, they are that essence, the Spirit is they.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trudeau inherited the mess Harper left from his Lost Decade--ten years of mismanagement and corruption. Harper was the worst PM we ever had. He holds the record for the largest deficit ($60 billion), he added more than $160 billion to the national debt,  and between Harper and Mulroney they are responsible for more than 75 per cent of the national debt.
Trudeau has been in power for a little over a year and he's to blame? Live in the real world.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
None of this will help you if you live in the farm heartland or rust belt.  Trump is spitting in the faces of some of your best customers.,0.3,0.0,0.0,0.0,0.3,0.0,0.0
"I had my wife create a cover for my personal corp books.   I paid her $200,000 to do it.  We also had to hire my kids as models for the cover and paid them $8000 for this.    Who needs expensive accountants and tax lawyers?",0.0,0.0,0.0,0.0,0.0,0.0,0.0
How long before someone blames Obama?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Back in university I was a rather atypical extreme libertarian surrounded by typical left leaning university students.  In rowdy debates, I'd challenge ""If free trade made even the poorest people as well off as everyone under communism, wouldn't it be better.""  For some, the answer was ""No, it is where you stand relative to others that matters.""

Well, as Saunders indicates, relative wealth does seem to matter and seeing the poor of the world catching up to your relative wealth can be as disheartening as watching the educated ""elites"" of the your own country pull away.  A growing number of people in countries that have grown rich on freedom seem to believe and that removing some of it would freeze their relative position or even turn back time.  

Both the extreme left and extreme right are more concerned about where everyone else is than where they are.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I can't help this but if every ""sperm"" is sacred who do men wastes so many billions of their sperm looking for the one that will do the job.  Ok, I am sexists.  LOL",0.4625,0.0125,0.05,0.0,0.1125,0.1125,0.4125
Diversity..... Isn't it great.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"This was Trudeau's first policy initiative, his ministers and staff have been working on this for months.  It's sad to me that out of all the things a government could spend its time and resources on for Canadians the legalization of marijuana is its focus.  Sad too that it seems to reflect many liberal Canadians' priorities too.  It's like we're all 15 years old and trying to be cool.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"By his own words, junior met the lawyer with the intent to obtain potentially damaging information about clinton.  That constitutes the ""attempt,"" and his failure to get useful information is, under the law, beside the point.   And you cannot be serious about trump's administration accomplishing more than obama's in the same period of time, unless you consider the employment he has provided for the large number of attorneys he needs to defend him as an accomplishment.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"You don't have to marry Algebra in college, but having at least a casual acquaintance doesn't hurt.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Although it’s called the Consumer Electronics Show, it has become over the last couple of years almost an auto show,” Mr. Boulanger said. “The cars are becoming so loaded with electronics that they are becoming the new platform which everyone wants to be on.”
***
Four things:
1- No one likes a car loaded down with electronics as it equates to expensive parts replacement. That burned out rear tail and front driver light, et al, affects expensive cars as well.
2- There is no affordable electric vehicle that has panache.
3- I am not aware of an electronic vehicle that can travel long distances and can be re-charged within five minutes, never mind having heavy transport capability to supply the nation's needs on a daily basis.
4- A new President is about to be sworn in sympathetic to other power sources. That must make electronics stockholders nervous.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
And if it was a bunch of white girls doing that to a black girl....,0.5,0.0,0.0,0.0,0.0,0.4,0.0
"Too many of these types of stories don't hold up. I would have believed it more if had found the mouse immediately rather than after he had taken it home, stored in his fridge and microwaved the coffee. The contamination could have come from too many sources other than Tims.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right because to have an opinion on this requires you to be a military veteran. Right? Do you have to have worked in the oil industry in order to have an opinion on massive tax subsidies for them?,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ahtna would be smart to put their land in federal trust and create a reservation. Then, if they can't make the easement go away, they can cut out all access to turn outs, etc. when you get off the road you're on the Rez. Sovereign land...",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Re  this : ""Sanders has been a REGISTERED Independent for years and years. He only ran as a Dem""
 
Yes. Sanders ran as Dem.
 ...
Trump was a DEM for years and years but he ran, and won the presidency, as a Republican.

So I am sorry, I tried, but  but I still fail to see the point.

My final point is, all I stated re investigations, is fact.  All named as of yet are Dems, and all are under investigation.

Trump *may* be later.  KEY words: May be. Not now!",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It's not a zero-sum game, Paul.

I'd say helping people less fortunate than yourself who are in need is an important value, as is encouraging jobs and businesses also.

If one looks at the world entirely though the prism of ""economic sense"" it is perhaps easy to understand how you are flummoxed and insulted by our policy.

Though not integrating and mainstreaming both low-income and homeless people risks creating a permanent underclass and a more stratified society than we already have.

I'm sorry their presence annoys you. I invite you to open you heart and eyes to those, who but for the grace of God/luck/genetics/nurture/randomness go you, actually.

Perhaps if you get your hands dirty in a volunteer capacity working with the people you seem to want to shuffle off to...somewhere...you may gain an understanding of why policymakers and citizens in this town (and other towns) feel responsibility and compassion for others.

I dare you to volunteer in some capacity.

Or stay indignant.",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"It's ironic that Hannity's viewers consider themselves well-informed but don't even know how to spell his name. Like most Fox commentators, Sean is a serial liar, yet his fans guzzle his swill with abandon.
https://www.google.com/search?client=opera&q=Sean+Hannity+lies&sourceid=opera&ie=UTF-8&oe=UTF-8",0.4,0.0,0.0,0.0,0.5,0.0,0.0
