text,source,original_id,toxicity,hate_speech,harassment,self_harm,violence,sexual,profanity,spam,label_vector
"US Govt is one big crime scene, ie, WH, DHS, HHS, EPA, etc. — while ongoing conspiracy against the State continues unabated. Kidnapping immigrant children, illegal arrest &amp; imprisonment of immigrants, theft of federal funds for Nazi rallies, violating emoluments clause, tax scam.",tweeteval_hate,hate_148,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
,tweeteval_hate,hate_149,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Bitch shut the fuck up and dont talk about Afghanistan,tweeteval_hate,hate_150,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
so called refugees are criminals inhuman monsters : plague of humanity.... a war declaration  not welcome them...fight them...,tweeteval_hate,hate_151,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"@user @user If your boyfriend is mean to you, you DUMP him, you don't flee the hemisphere.",tweeteval_hate,hate_152,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user @user Yea right! Clegg who`s all for immigrants and scrounging Romanians, remind me where and how he lives again?",tweeteval_hate,hate_153,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Another MS-13-linked body found after arrest of gang member in Long Island teen's death - NY Daily News @user @user #BuildTheWall #StopTheInvasion #DeportThemAll #KeepAmericansSafe#NoDACADeal#NoAmnesty,tweeteval_hate,hate_154,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Illegal Criminals EVERYWHERE #BuildThatWall !!,tweeteval_hate,hate_155,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Where are white women allies when a black woman is called a whore? via @user Where are we going as a society?,tweeteval_hate,hate_156,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Yes he should for life @user @user #BuildTheWall #LockHerUp #BoycottNike #BoycottNFL #EndDACA now,tweeteval_hate,hate_157,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user I hope that dumb cunt gets her face beat in by a black woman over hearing her using the word nigga.,tweeteval_hate,hate_158,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
So migrants illegally sneaking into the USA can't expect to remain with their kids. Duh? They aren't walking into a mall but a different sovereign country which needs to end the influx. #BuildThatWall,tweeteval_hate,hate_159,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
#Trump backs Rome on migrants at Conte meeting,tweeteval_hate,hate_160,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"If she's over 18 and owns anything Hello Kitty.... Get that bitch in bed, she knows things that you didn't even know existed",tweeteval_hate,hate_161,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"@user Noely I see you've become hysterical since I last saw you. Don't blam you one bit, you're in Qld right?",tweeteval_hate,hate_162,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Fuck this fat pig bastard woman you fucking cunt. Wish I could cut your tits so that you could feel the pain cunt!!,tweeteval_hate,hate_163,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
#Burundi—Vocational training for refugees in Mahama started today at the newly inaugurated Elite Center.,tweeteval_hate,hate_164,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Mood GO HOME AND GET YA FUCKIN SHINE BOX,tweeteval_hate,hate_165,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
You give me life!! 😘😘,tweeteval_hate,hate_166,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Train to Become a #feminized 2-Hole Whore like @user #feminization #Feminizer #trap #traps #crossdresser #femboy #trans #dildo #mtf #futanari #blowjob #cocksucker # # # # #,tweeteval_hate,hate_167,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
*In class today* *Girl next to me* 'I hate how every girl dressed like a skank for Halloween' *Guy in front of me turns* 'IT WAS AMAZING,tweeteval_hate,hate_168,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
When you're at your ugly friends bachelorette party and you can't even get a text back,tweeteval_hate,hate_169,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
An opportunist afro athlet with ITA citizenship hit with an egg by  communist sun's asshole gets more news coverage then 2 ITA white girls assoulted by illegal African immigrant Welcome in Italy  tourists #IllegalIimmigration #daisyosauke #italy #DefendEurope  #GenerationIdentity,tweeteval_hate,hate_170,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user dosent matter about benifits migrants will still come and look what happened in Germany etc without benifits no to crime,tweeteval_hate,hate_171,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
RT @user @user @user get a flag made and hang in front of the house,tweeteval_hate,hate_172,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Why #WomenBoycottTwitter? because you act like Ms. Whore.,tweeteval_hate,hate_173,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Immigration Jihad in action.,tweeteval_hate,hate_174,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user Countries have the right to say no to mass immigration even when they get hear they complain when they have homes and help #,tweeteval_hate,hate_175,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Trump Is Not Alone — Animated Map Shows 6 Border Walls Being Built Around The World,tweeteval_hate,hate_176,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"A lot of people make me laugh, very few make me smile",tweeteval_hate,hate_177,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"DACA - Wednesday afternoon, Judge Hanen will hear arguments over whether to issue nationwide injunction of his own, which would stop Trump admin from continuing implement DACA in any way. Immigration experts expect him to issue that injunction. It nullifies decision of DC judge",tweeteval_hate,hate_178,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Illegal immigrant who killed Kate Steinle likely will be sentenced to time served #PreventableDeath#BuildTheWall #StopTheInvasion #TherIsMoreOfThemOutThere,tweeteval_hate,hate_179,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"@user Thank you, Mr. President!! Today in MD, 4 MA13 convicted on multiple robbery charges. 3 of the 4 are illegals. NC, an illegal kills motorcyclist in hit and run. #BuildThatWall !!!",tweeteval_hate,hate_180,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"See the monthly post, that highlights men of action. Men's rights are here! #CallMeCam #MenRights #shrewculture",tweeteval_hate,hate_181,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#ICE #IllegalImmigration #IllegalAliens #BorderPatrol #MS13One reason I’m against illegal immigration is that we...,tweeteval_hate,hate_182,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user @user true but not all men are the same and i hope you make the distinction that its not all men,tweeteval_hate,hate_183,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Sharia Law for student Loans why do they not put it on London Buses or have their own police force invite migrants to join,tweeteval_hate,hate_184,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Pope Francis criticizes policy of migrant family separation via @user      Stick to religion Mr. Red Pope...,tweeteval_hate,hate_185,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
When he calls you 'princess',tweeteval_hate,hate_186,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Fuck you pussy,tweeteval_hate,hate_187,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user Pl don't play Vote Bank politics. Support centre in pushing out illegal migrants.After AAP coming to power,Delhi a SLUM",tweeteval_hate,hate_188,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
I wonder if rick will make another deal with those crazy ass women 🤔 and if that crazy ass nigga will actually hoe Daryl again 😐,tweeteval_hate,hate_189,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user @user sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!,tweeteval_hate,hate_190,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"@user @user This madness must be ended. Horrible. And as hard as the border patrol is working, hard to believe! @user #WWG1WGA #SaveTheChildren Don't take my word for it, look for yourselves!",tweeteval_hate,hate_191,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"concern is for the security, culture and identity of the European people.” @user accuses Spain of encouraging “out-of-control” immigration. #Salvini right on target.  Socialists exposing all in EUðŸ‘‰others must seal-off Spain.#V4 #Visegrad",tweeteval_hate,hate_192,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
You can take action by calling the White House ‘“ 202-456-1111 and your congressional representative. #refugeeswelcome #withrefugees #wewelcomerefugees,tweeteval_hate,hate_193,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
RT @user im this asshole. 😎,tweeteval_hate,hate_194,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Unprecedented? Right up that bitches alley. Not like the cunt hasn't gone behind her leader before. #pmlive,tweeteval_hate,hate_195,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
An honour to meet so many dedicated aid workers here. This is Mitun from @user who’d recently attended training on child protection provided by @user Building up specialist refugee protection expertise within national NGOs is part of our work here. #aidworks #rohingya,tweeteval_hate,hate_196,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user When you have too many people living in one place you are going to get trouble. Sadiq Khan keeps on encouraging more &amp; more people to come. It won't end well immigration has reached a tipping point.,tweeteval_hate,hate_197,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Check this out and Retweet if you Agree ! #draintheswamp #buildthatwall #kag #politics #government #gop #Trumplicans #PresidentTrump #MAGA #TrumpTrain #AmericaFirst #donaldtrump #sorrynotsorry #politicalmemes #madmax #trumplicans #whitehouse #patriot,tweeteval_hate,hate_198,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
ICE chief readies national sanctuary city crackdown #AgainstAllEnemies,tweeteval_hate,hate_199,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"Perfect breakfast to start your weekend, ho yummy! Topped with some Green Savi Hot Pepper sauce! What do you have for breakfast? 🌶",tweeteval_hate,hate_200,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
“‘The Art of Computer Programming’ by Donald Knuth” by @user,tweeteval_hate,hate_201,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
The best part about being me is that I'll never be like you,tweeteval_hate,hate_202,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user kys you stupid nigger I hope you die of cancer you little cunt,tweeteval_hate,hate_203,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
Indira Gandhi in no uncertain terms told that the Bangladeshi refugees go back to their home country. Listen to her👇  #NRC,tweeteval_hate,hate_204,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
When you're acting like you have your life together but you really have no clue what the fuck is going on,tweeteval_hate,hate_205,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
#Kenya to invest in vocational training for #refugees to enhance their integration in the host country through employment or entrepreneurship #WithRefugees @user #WorldRefugeeDay @user @user @user @user @user,tweeteval_hate,hate_206,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
"@user @user And meanwhile as they bicker our lettuce strainer of a border sees well dressed and outfitted ""refugees"" (code for country shoppers), other illegals and undocumented crossing the border daily...",tweeteval_hate,hate_207,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user You call it whatever you want -You praise hoes and and women in the wrong moral leaf and attack men in general.shame on you bitch,tweeteval_hate,hate_208,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
@user You are the dumbest bitch I've seen.. I'll rape you and I'll Tell you to man up afterwords how would u feel after that?,tweeteval_hate,hate_209,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
"Pres. Trump must allow free flow of the vast(?) amount of immigrant workers coming from the south cruelly being separated from their families. Can be used for fire(fighting), farming and everything else. Think of an America with plenty of diversity- Great. Common sense approves.",tweeteval_hate,hate_210,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user @user Good morning Maam. Is your AFSC 2t2? I noticed the parcel in the pic and was wondering. Im shipping to BMT real soon and would like to ask you a few questions if it is.,tweeteval_hate,hate_211,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user While the billions outside America love SNL and just point and laugh at the stupid cunt in the White House 😂😂😂,tweeteval_hate,hate_212,False,False,False,False,False,False,False,False,"0,0,0,0,0,0,0,0"
@user Exactly! Why would Americans vote for anyone that supports these absurd policies? IMO it is treason and self destruction to vote for politicians that do not up hold our laws and advocates for illegals over Americans. #BuildThatWall #NoDACA,tweeteval_hate,hate_213,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
Don’t distribute them across Spain ( Europe) send them back to Morocco where they came from #migrants,tweeteval_hate,hate_214,True,True,True,False,False,False,False,False,"1,1,1,0,0,0,0,0"
